Name,Category,EarliestLicDate,Expires,FullAddress,Neighbourhood,LAT,LONG,gislink,IssuedYear,ExpiredYear
ITT WILSON'S TOURS,Business Services,20130612,20221231,"3-463 BELLEVILLE ST
VICTORIA BC  V8V 1X3",James Bay,48.42068784,-123.3723275,2140003,2013,2022
JAMES BAY COMMUNITY MARKET,Business Services,20130503,20221231,"547 MICHIGAN ST
VICTORIA BC  V8V 1S5",James Bay,48.41675229,-123.3713071,2144029,2013,2022
JAMES QUALITY CLEANERS LTD,Business Services,20120117,20221231,"9-435 SIMCOE ST
VICTORIA BC  V8V 4T4",James Bay,48.41539214,-123.3752164,2131001,2012,2022
KELP REEF ADVENTURES LTD,Business Services,20120124,20221231,"1 DALLAS RD
VICTORIA BC  V8V 0B2",James Bay,48.42300157,-123.3834892,2101335,2012,2022
LC COINS LTD,Business Services,20160630,20211231,"101A-230 MENZIES ST
VICTORIA BC  V8V 2G7",James Bay,48.41585754,-123.3741338,2136053,2016,2021
ORCA SPIRIT ADVENTURES LTD,Business Services,20120203,20221231,"146 KINGSTON ST
VICTORIA BC  V8V 1V4",James Bay,48.42218437,-123.3796614,2114146,2012,2022
PACIFIC NORTHWEST TRANSPORTATION SERVICES,Business Services,20180515,20221231,"189 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2018,2022
PIER ONE,Business Services,20121130,20221231,"640 MONTREAL ST
VICTORIA BC  V8V 1Z8",James Bay,48.42332659,-123.3786366,2114004,2012,2022
SISCAPA ASSAY TECHNOLOGIES,Business Services,20220414,20221231,"665 DOUGLAS ST
VICTORIA BC  V8V 0B6",James Bay,48.41950671,-123.36553,1055002,2022,2022
TYMAC LAUNCH SERVICE LTD,Business Services,20190612,20221231,"89 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2019,2022
WEST COAST AGENCIES LTD,Business Services,20170220,20211231,"185 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2017,2021
WHITEHALL ROWING & SAIL,Business Services,20120530,20221231,"85 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2012,2022
ISLAND KEY COMPUTER LTD,Computer Services,20130808,20221231,"495 SUPERIOR ST
VICTORIA BC  V8V 1T5",James Bay,48.41803397,-123.3730737,2137012,2013,2022
CONGDON CONSTRUCTION LTD,Contractor,20120110,20221231,"425 QUEBEC ST
VICTORIA BC  V8V 1W7",James Bay,48.42001208,-123.3732142,2139017,2012,2022
HEMKUND DEVELOPMENTS LTD,Contractor,20211018,20221231,"210-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2021,2022
TWOBYFOUR CONSTRUCTION INC,Contractor,20220201,20221231,"405-620 TORONTO ST
VICTORIA BC  V8V 1P7",James Bay,48.41615741,-123.3676897,024-196-312,2022,2022
BLUE HERON MONTESSORI PRESCHOOL LTD,Day Care,20180828,20221231,"205 SIMCOE ST
VICTORIA BC  V8V 1K6",James Bay,48.41863654,-123.3813667,2124001,2018,2022
BUTTERFLY CORNER FAMILY DAYCARE,Day Care,20130110,20221231,"44 SIMCOE ST
VICTORIA BC  V8V 1K2",James Bay,48.42033081,-123.3837709,2104011,2013,2022
INFANT PLUS DAYCARE,Day Care,20120104,20221231,"149 MONTREAL ST
VICTORIA BC  V8V 1Y9",James Bay,48.41810418,-123.3819386,2124011,2012,2022
LITTLE WILD EARLY LEARNING,Day Care,20200706,20221231,"5-230 MENZIES ST
VICTORIA BC  V8V 2G7",James Bay,48.41585754,-123.3741338,2136053,2020,2022
RAINBOW EXPRESS DAYCARE SOCIETY,Day Care,20120113,20221231,"433 KINGSTON ST
VICTORIA BC  V8V 1V8",James Bay,48.41959189,-123.3744684,2138006,2012,2022
FEAR ON THE PIER,Entertainment,20160908,20171231,"203 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2016,2017
BANK OF MONTREAL,Financial,20120104,20221231,"230 MENZIES ST
VICTORIA BC  V8V 2G7",James Bay,48.41585754,-123.3741338,2136053,2012,2022
COAST CAPITAL SAVINGS FEDERAL CREDIT UNION,Financial,20130110,20211231,"239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2013,2021
BEACON DRIVE IN LTD,Food,20121224,20221231,"126 DOUGLAS ST
VICTORIA BC  V8V 2N9",James Bay,48.41160325,-123.3687805,2161006,2012,2022
BENT MAST,Food,20150904,20221231,"512 SIMCOE ST
VICTORIA BC  V8V 1L8",James Bay,48.41523424,-123.3734195,2147001,2015,2022
BREAKWATER CAFE & BISTRO,Food,20120515,20221231,"199 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2012,2022
BUBBY ROSE,Food,20191028,20221231,"103-225 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41589263,-123.3731549,027-255-417,2019,2022
COCO GRILL VICTORIA,Food,20220621,20221231,"1 DALLAS RD
VICTORIA BC  V8V 0B2",James Bay,48.42300157,-123.3834892,2101335,2022,2022
DEADBEETZ FOOD TRUCK,Food,20140513,20221231,"MUSEUM-675 BELLEVILLE ST
VICTORIA BC  V8W 1A1",James Bay,48.41978064,-123.3675019,2169015,2014,2022
DISCOVERY COFFEE,Food,20120110,20221231,"281 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41659397,-123.3728186,2143001,2012,2022
EGGS 'N' PLANTS,Food,20210804,20221231,"1-230 MENZIES ST
VICTORIA BC  V8V 2G7",James Bay,48.41585754,-123.3741338,2136053,2021,2022
FINEST AT SEA SEAFOOD BOUTIQUE,Food,20121220,20221231,"27 ERIE ST
VICTORIA BC  V8V 1P8",James Bay,48.42130917,-123.3836257,2103005,2012,2022
FLOYD'S DINER JAMES BAY LTD,Food,20181114,20221231,"332 MENZIES ST
VICTORIA BC  V8V 2G9",James Bay,48.41800366,-123.3727975,2137013,2018,2022
GOOD EARTH COFFEE HOUSE - CAPITAL PARK VICTORIA,Food,20190807,20221231,"535 SUPERIOR ST
VICTORIA BC  V8V 1T7",James Bay,48.41769535,-123.3709078,V01421038,2019,2022
HERON ROCK BISTRO,Food,20140115,20221231,"4-435 SIMCOE ST
VICTORIA BC  V8V 4T4",James Bay,48.41539214,-123.3752164,2131001,2014,2022
HUNTERS BAR & GRILL,Food,20140325,20221231,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",James Bay,48.42155872,-123.3752456,2117020,2014,2022
IL COVO TRATTORIA,Food,20140617,20221231,"106 SUPERIOR ST
VICTORIA BC  V8V 1T1",James Bay,48.42181065,-123.3805928,2113002,2014,2022
IMAGINE: STUDIO CAFE,Food,20151113,20221231,"101-31 ERIE ST
VICTORIA BC  V8V 1P8",James Bay,48.42121277,-123.3834252,2103006,2015,2022
JACKSON'S ICE CREAM FLOAT,Food,20130118,20221231,"1 DALLAS RD
VICTORIA BC  V8V 0B2",James Bay,48.42300157,-123.3834892,2101335,2013,2022
JAMES BAY COFFEE AND BOOKS,Food,20190121,20221231,"143 MENZIES ST
VICTORIA BC  V8V 2G4",James Bay,48.41511339,-123.3739395,2151001,2019,2022
JAMES BAY FISH & CHIPS,Food,20121211,20221231,"211 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41557646,-123.3734598,2143017,2012,2022
JONATHAN'S RESTAURANT,Food,20200205,20221231,"425 QUEBEC ST
VICTORIA BC  V8V 1W7",James Bay,48.42001208,-123.3732142,2139017,2020,2022
JUCEE HEALTH BAR,Food,20220425,20221231,"701 BELLEVILLE ST
VICTORIA BC  V8W 1A2",James Bay,48.4198301,-123.3654307,V00551010,2022,2022
KRAKEN CATERING CANTINA,Food,20160603,20221231,"199 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2016,2022
NOURISH,Food,20150618,20221231,"225 QUEBEC ST
VICTORIA BC  V8V 1W2",James Bay,48.42158551,-123.3768645,2119006,2015,2022
ORCA SPIRIT I,Food,20120203,20221231,"146 KINGSTON ST
VICTORIA BC  V8V 1V4",James Bay,48.42218437,-123.3796614,2114146,2012,2022
PENDRAY RESTAURANT,Food,20140325,20221231,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",James Bay,48.42155872,-123.3752456,2117020,2014,2022
PIRATE PIZZA CO. INC,Food,20190319,20221231,"C1-1 DALLAS RD
VICTORIA BC  V8V 0B2",James Bay,48.42300157,-123.3834892,2101335,2019,2022
"POLISH ASSOCIATION
WHITE EAGLE HALL",Food,20120106,20221231,"90 DOCK ST
VICTORIA BC  V8V 2A1",James Bay,48.41685086,-123.3826394,2125002,2012,2022
PUERTO VALLARTA AMIGOS LTD,Food,20150507,20221231,"MUSEUM-675 BELLEVILLE ST
VICTORIA BC  V8W 1A1",James Bay,48.41978064,-123.3675019,2169015,2015,2022
SANTIAGOS CAFE,Food,20120125,20221231,"660 OSWEGO ST
VICTORIA BC  V8V 4X2",James Bay,48.42155872,-123.3752456,2117020,2012,2022
SEQUOIA COASTAL COFFEE,Food,20161006,20221231,"MUSEUM-675 BELLEVILLE ST
VICTORIA BC  V8W 1A1",James Bay,48.41978064,-123.3675019,2169015,2016,2022
SHOAL POINT COFFEE HOUSE,Food,20181017,20221231,"110-19 DALLAS RD
VICTORIA BC  V8V 5A6",James Bay,48.42246056,-123.3850345,2101329,2018,2022
STARBUCKS COFFEE,Food,20131205,20221231,"200-470 BELLEVILLE ST
VICTORIA BC  V8V 1W9",James Bay,48.42178885,-123.3723142,1091020,2013,2022
STARBUCKS COFFEE #4545,Food,20120322,20221231,"425 SIMCOE ST
VICTORIA BC  V8V 4T3",James Bay,48.41539214,-123.3752164,2131001,2012,2022
STEAMSHIP GRILL & TAPHOUSE,Food,20131205,20221231,"200-470 BELLEVILLE ST
VICTORIA BC  V8V 1W9",James Bay,48.42178885,-123.3723142,1091020,2013,2022
SUBWAY,Food,20120112,20221231,"239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2012,2022
SUPERIOR PIZZA,Food,20130118,20221231,"475 SIMCOE ST
VICTORIA BC  V8V 4T4",James Bay,48.41539214,-123.3752164,2131001,2013,2022
SUSHI MATSURI,Food,20160628,20221231,"100-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2016,2022
THE KRAKEN BY THE BREAKWATER,Food,20140425,20221231,"199 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2014,2022
THE LEMON,Food,20160511,20221231,"470 BELLEVILLE ST
VICTORIA BC  NCA",James Bay,48.42178885,-123.3723142,1091020,2016,2022
THE LOVE PEROGY,Food,20150507,20221231,"MUSEUM-675 BELLEVILLE ST
VICTORIA BC  V8W 1A1",James Bay,48.41978064,-123.3675019,2169015,2015,2022
VICTORIA HARBOUR HOUSE RESTAURANT,Food,20190606,20221231,"607 OSWEGO ST
VICTORIA BC  V8V 4W9",James Bay,48.42104234,-123.3744449,2140013,2019,2022
YUMMY TRUCK,Food,20131113,20221231,"MUSEUM-675 BELLEVILLE ST
VICTORIA BC  V8W 1A1",James Bay,48.41978064,-123.3675019,2169015,2013,2022
RUSSELL BOOKS WAREHOUSE,Industrial,20201223,20221231,"106 ONTARIO ST
VICTORIA BC  V8V 1M9",James Bay,48.42050533,-123.3821142,2111018,2020,2022
WESTERN STEVEDORING COMPANY LTD,Industrial,20130108,20221231,"185 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2013,2022
ROYAL BC MUSEUM CORP,Liquor,20130204,20221231,"MUSEUM-675 BELLEVILLE ST
VICTORIA BC  V8W 1A1",James Bay,48.41978064,-123.3675019,2169015,2013,2022
"KYLE, SUE",Management,20161118,20221231,"501-21 ERIE ST
VICTORIA BC  V8V 5A8",James Bay,48.42155075,-123.3841276,025-852-302,2016,2022
THE CAMELOT,Management,20150219,20221231,"455 KINGSTON ST
VICTORIA BC  V8V 1V8",James Bay,48.41938983,-123.3740116,024-296-201,2015,2022
DANIELS ELECTRONICS LTD,Manufacturing,20121220,20221231,"43 ERIE ST
VICTORIA BC  V8V 1P8",James Bay,48.4209725,-123.3829249,2103007,2012,2022
IMAGINE ICE CREAM,Manufacturing,20210517,20221231,"199 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2021,2022
OPEN OCEAN ROBOTICS,Manufacturing,20220323,20221231,"45 ERIE ST
VICTORIA BC  V8V 1P8",James Bay,48.4209725,-123.3829249,2103007,2022,2022
COMMUNITY CLOSET THRIFT STORE,Non Profit,20131106,20221231,"11-435 SIMCOE ST
VICTORIA BC  V8V 4T4",James Bay,48.41539214,-123.3752164,2131001,2013,2022
FRIENDS OF BUI SOCIETY,Non Profit,20121121,20221231,"327 NIAGARA ST
VICTORIA BC  V8V 1G7",James Bay,48.41530267,-123.3792332,2129002,2012,2022
FUNCTIONAL NEUROLOGICAL DISORDER (FND) HOPE,Non Profit,20180828,20221231,"230-21 DALLAS RD
VICTORIA BC  V8V 4Z9",James Bay,48.42246056,-123.3850345,025-682-628,2018,2022
HERON HOUSE,Non Profit,20181011,20221231,"507 GOVERNMENT ST
VICTORIA BC  V8V 2L6",James Bay,48.41769538,-123.3684918,2168026,2018,2022
JAMES BAY BEACON,Non Profit,20121121,20221231,"20-435 SIMCOE ST
VICTORIA BC  V8V 4T4",James Bay,48.41539214,-123.3752164,2131001,2012,2022
JAMES BAY COMMUNITY SCHOOL SOCIETY,Non Profit,20121121,20221231,"140 OSWEGO ST
VICTORIA BC  V8V 2B1",James Bay,48.41692582,-123.3796968,2124003,2012,2022
LAREN HOUSE SOCIETY FROM INSIDE OUT,Non Profit,20121121,20221231,"138 DALLAS RD
VICTORIA BC  V8V 1A3",James Bay,48.41673402,-123.3845206,2107017,2012,2022
PARRY PLACE ASSISTED LIVING,Non Profit,20121121,20221231,"408 PARRY ST
VICTORIA BC  V8V 2H7",James Bay,48.41580673,-123.3725886,2143023,2012,2022
REGENT CHRISTIAN ONLINE ACADEMY,Non Profit,20210615,20221231,"107-19 DALLAS RD
VICTORIA BC  V8V 4Z9",James Bay,48.42246056,-123.3850345,2101329,2021,2022
ROYAL CANADIAN LEGION,Non Profit,20180216,20221231,"514 GOVERNMENT ST
VICTORIA BC  V8T 4P1",James Bay,48.41769514,-123.3692629,V01421036,2018,2022
THE BATEMAN FOUNDATION,Non Profit,20130612,20221231,"300-470 BELLEVILLE ST
VICTORIA BC  V8V 1W9",James Bay,48.42178885,-123.3723142,1091020,2013,2022
VICTORIA MARINE RESCUE SOCIETY,Non Profit,20210319,20221231,"189 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2021,2022
0849826 BC LTD,Non-transient Accomodation,20120110,20191231,"15 MENZIES ST
VICTORIA BC  V8V 2G1",James Bay,48.41226321,-123.3769048,2153018,2012,2019
40 BOYD HOLDINGS LTD,Non-transient Accomodation,20170309,20221231,"40 BOYD ST
VICTORIA BC  V8V 2C7",James Bay,48.41430299,-123.3790711,2129020,2017,2022
5PIES HOLDINGS LTD,Non-transient Accomodation,20191114,20221231,"635 BATTERY ST
VICTORIA BC  V8V 1E6",James Bay,48.41082262,-123.3719043,2156004,2019,2022
ADB HERITAGE HOLDINGS LTD,Non-transient Accomodation,20120112,20221231,"520 RITHET ST
VICTORIA BC  V8V 1E2",James Bay,48.41272646,-123.3752151,2152018,2012,2022
AGECARE JAMES BAY,Non-transient Accomodation,20220803,20221231,"336 SIMCOE ST
VICTORIA BC  V8V 1L2",James Bay,48.41731099,-123.376911,2136059,2022,2022
ALBION COURT,Non-transient Accomodation,20181206,20221231,"45 BOYD ST
VICTORIA BC  V8V 2C9",James Bay,48.41409177,-123.3776082,2130026,2018,2022
AMICA AT DOUGLAS HOUSE,Non-transient Accomodation,20121205,20221231,"685 NIAGARA ST
VICTORIA BC  V8V 4X7",James Bay,48.41062188,-123.3695578,2159047,2012,2022
AMICA AT DOUGLAS HOUSE,Non-transient Accomodation,20121205,20221231,"50 DOUGLAS ST
VICTORIA BC  V8V 2N8",James Bay,48.41062188,-123.3695578,2159047,2012,2022
AQUARIUS APARTMENTS,Non-transient Accomodation,20130118,20221231,"215 OSWEGO ST
VICTORIA BC  V8V 2B5",James Bay,48.41764896,-123.3776187,2136060,2013,2022
"BAILEY, JAMES A
BAILEY, DEBBIE A",Non-transient Accomodation,20121127,20221231,"610 AVALON RD
VICTORIA BC  V8V 1N7",James Bay,48.41532376,-123.3686842,2164015,2012,2022
BANK OF NOVA SCOTIA TRUST CO,Non-transient Accomodation,20121211,20221231,"118 GOVERNMENT ST
VICTORIA BC  V8V 2K7",James Bay,48.41259296,-123.3718094,2148009,2012,2022
BEACON HILL SUITES LTD,Non-transient Accomodation,20170323,20221231,"627 SUPERIOR ST
VICTORIA BC  V8V 1V1",James Bay,48.41803132,-123.3676016,2168005,2017,2022
BEACON HILL VILLA,Non-transient Accomodation,20170427,20221231,"635 SUPERIOR ST
VICTORIA BC  V8V 1V1",James Bay,48.41806656,-123.3670858,2168025,2017,2022
BEACON LODGE,Non-transient Accomodation,20120113,20221231,"30 DOUGLAS ST
VICTORIA BC  V8V 2N7",James Bay,48.40993514,-123.3695152,2158003,2012,2022
BEACON MANOR,Non-transient Accomodation,20120113,20221231,"20 DOUGLAS ST
VICTORIA BC  V8V 2N6",James Bay,48.4094905,-123.3695855,2158039,2012,2022
BEACON PARK APTS,Non-transient Accomodation,20120117,20221231,"151 ST ANDREWS ST
VICTORIA BC  V8V 2M9",James Bay,48.41247161,-123.369119,2162001,2012,2022
BEACON TOWER APARTMENTS,Non-transient Accomodation,20120117,20221231,"240 DOUGLAS ST
VICTORIA BC  V8V 2P3",James Bay,48.41376398,-123.3674972,2163106,2012,2022
BECKLEY MANOR,Non-transient Accomodation,20120118,20221231,"548 DALLAS RD
VICTORIA BC  V8V 1B3",James Bay,48.41141288,-123.3751816,2153011,2012,2022
BIRDCAGE WALK GUEST HOUSE,Non-transient Accomodation,20120104,20221231,"505 GOVERNMENT ST
VICTORIA BC  V8V 2L6",James Bay,48.41753014,-123.3684979,2168020,2012,2022
BRIERWOOD MANOR,Non-transient Accomodation,20120117,20221231,"465 NIAGARA ST
VICTORIA BC  V8V 1G9",James Bay,48.41382946,-123.3762849,2130008,2012,2022
BROTCHIE VIEW APARTMENTS,Non-transient Accomodation,20121121,20221231,"37 MENZIES ST
VICTORIA BC  V8V 2G1",James Bay,48.41270752,-123.3764248,2153001,2012,2022
"BYERS, BARRY M
STEAD, BARBARA E",Non-transient Accomodation,20130118,20221231,"431 LUXTON AVE
VICTORIA BC  V8V 1E1",James Bay,48.41334249,-123.3780089,2130047,2013,2022
CALLE DEL MAR,Non-transient Accomodation,20120117,20221231,"220 DOUGLAS ST
VICTORIA BC  V8V 2P2",James Bay,48.41339148,-123.3677988,2163108,2012,2022
CAPITAL PARK - HERITAGE HOMES,Non-transient Accomodation,20160928,20221231,"588 MICHIGAN ST
VICTORIA   V8V 1S2",James Bay,48.41733458,-123.369557,V01421043,2016,2022
CAPITAL PARK - HERITAGE HOMES,Non-transient Accomodation,20160928,20221231,"584 MICHIGAN ST
VICTORIA   V8V 1S2",James Bay,48.41732079,-123.3697609,V01421042,2016,2022
CAPITAL PARK - HERITAGE HOMES,Non-transient Accomodation,20160928,20221231,"580 MICHIGAN ST
VICTORIA   V8V 1S2",James Bay,48.41730678,-123.369968,V01421041,2016,2022
CAPREIT,Non-transient Accomodation,20120106,20221231,"76 DALLAS RD
VICTORIA BC  V8V 1A2",James Bay,48.41960016,-123.3849251,2105021,2012,2022
CAPREIT,Non-transient Accomodation,20120106,20221231,"535 NIAGARA ST
VICTORIA BC  V8V 1H3",James Bay,48.41315536,-123.3751295,2152002,2012,2022
CHERRY BLOSSOM CT,Non-transient Accomodation,20120117,20221231,"310 ST JAMES ST
VICTORIA BC  V8V 1J8",James Bay,48.41694682,-123.3786034,2135018,2012,2022
"CHEUNG, TREVOR E",Non-transient Accomodation,20120220,20221231,"38 SOUTH TURNER ST
VICTORIA BC  V8V 2J7",James Bay,48.41192075,-123.3739625,2152068,2012,2022
CHRISTOPHER APARTMENTS,Non-transient Accomodation,20130108,20221231,"639 BATTERY ST
VICTORIA BC  V8V 1E6",James Bay,48.41071262,-123.3716751,2156005,2013,2022
"CRAIG, J DALZIEL
ROBBINS, J BARRY",Non-transient Accomodation,20130206,20221231,"303 MONTREAL ST
VICTORIA BC  V8V 1Z6",James Bay,48.42043844,-123.3796358,2121028,2013,2022
D.D. 443 SUPERIOR APARTMENTS LTD,Non-transient Accomodation,20140226,20221231,"443 SUPERIOR ST
VICTORIA BC  V8V 4S7",James Bay,48.41844645,-123.3749062,2137007,2014,2022
DANBAR 11 PADDON APARTMENT,Non-transient Accomodation,20200901,20221231,"640 DALLAS RD
VICTORIA BC  V8V 1B6",James Bay,48.40957588,-123.3715211,2157007,2020,2022
DANBAR 250 OSWEGO APARTMENTS LTD,Non-transient Accomodation,20210929,20221231,"250 OSWEGO ST
VICTORIA BC  V8V 2B6",James Bay,48.41854944,-123.3778957,2122009,2021,2022
DANBAR 260 MICHIGAN APARTMENTS,Non-transient Accomodation,20200108,20221231,"260 MICHIGAN ST
VICTORIA BC  V8V 1R3",James Bay,48.41928711,-123.3772469,2121016,2020,2022
DANBAR 283 MICHIGAN APARTMENTS LTD,Non-transient Accomodation,20210929,20221231,"283 MICHIGAN ST
VICTORIA BC  V8V 1R4",James Bay,48.41882132,-123.3776011,2122008,2021,2022
DANBAR 628 DALLAS APARTMENTS LTD,Non-transient Accomodation,20200108,20221231,"628 DALLAS RD
VICTORIA BC  V8V 1B5",James Bay,48.40986,-123.3724056,2156013,2020,2022
DORSET REALTY GROUP CANADA LTD,Non-transient Accomodation,20130110,20221231,"206 OSWEGO ST
VICTORIA BC  V8V 2B3",James Bay,48.41787358,-123.3786246,2123016,2013,2022
DORSET REALTY GROUP CANADA LTD,Non-transient Accomodation,20130110,20221231,"230 OSWEGO ST
VICTORIA BC  V8V 2B3",James Bay,48.41814576,-123.3783311,2123015,2013,2022
DOUGLAS CARE COMMUNITY,Non-transient Accomodation,20121220,20221231,"657 NIAGARA ST
VICTORIA BC  V8V 1J1",James Bay,48.41102241,-123.3702801,2159044,2012,2022
DUET DELIGHT,Non-transient Accomodation,20210527,20221231,"206-640 MICHIGAN ST
VICTORIA   V8V 0B7",James Bay,48.41755632,-123.3678786,029-434-955,2021,2022
DUNERE APARTMENTS,Non-transient Accomodation,20160815,20221231,"616 BATTERY ST
VICTORIA BC  V8V 1E5",James Bay,48.41142072,-123.3719552,2159040,2016,2022
DUPONT VILLA,Non-transient Accomodation,20120110,20221231,"345 MICHIGAN ST
VICTORIA BC  V8V 1R7",James Bay,48.41776472,-123.3759564,2136043,2012,2022
EFTHIMIOS SPIROPOULOS,Non-transient Accomodation,20130612,20221231,"127 MENZIES ST
VICTORIA BC  V8V 2G4",James Bay,48.41435687,-123.3746867,2151017,2013,2022
"ELLIOTT, CAROLE A",Non-transient Accomodation,20130118,20221231,"119 SUPERIOR ST
VICTORIA BC  V8V 1T2",James Bay,48.42129714,-123.3805637,2112004,2013,2022
"ELWORTHY, PAUL",Non-transient Accomodation,20120215,20221231,"651 AVALON RD
VICTORIA BC  V8V 1N8",James Bay,48.41463803,-123.3673436,2163008,2012,2022
"EWING, THOMAS A",Non-transient Accomodation,20130114,20211231,"39 ONTARIO ST
VICTORIA BC  V8V 1M7",James Bay,48.42069603,-123.3836802,2104005,2013,2021
GF 335-337 ST JAMES APARTMENT LTD,Non-transient Accomodation,20200526,20221231,"335 ST JAMES ST
VICTORIA BC  V8V 4S8",James Bay,48.41622975,-123.3786021,000-798-169,2020,2022
HADDEN INVESTMENTS,Non-transient Accomodation,20130717,20221231,"268 SUPERIOR ST
VICTORIA BC  V8V 1T3",James Bay,48.42024581,-123.3767964,2120012,2013,2022
"HERNANDEZ, PABLO
HERNANDEZ, GLORIA",Non-transient Accomodation,20121120,20211231,"224 KINGSTON ST
VICTORIA BC  V8V 1V6",James Bay,48.42151854,-123.3775648,2119009,2012,2021
"HOYLE, AB IBET",Non-transient Accomodation,20120117,20221231,"444 OSWEGO ST
VICTORIA BC  V8V 2B9",James Bay,48.42013828,-123.3760224,2120014,2012,2022
"HUMPHREY, LEONARD B
ROWLES, ANGELA D",Non-transient Accomodation,20120113,20221231,"49 OSWEGO ST
VICTORIA BC  V8V 2A7",James Bay,48.41530271,-123.3805585,2128036,2012,2022
IMH JAMES BAY PROPERTIES LTD,Non-transient Accomodation,20140226,20221231,"425 SIMCOE ST
VICTORIA BC  V8V 4T3",James Bay,48.41539214,-123.3752164,2131001,2014,2022
IMH POOL XIV LP,Non-transient Accomodation,20160202,20221231,"350 DOUGLAS ST
VICTORIA BC  V8V 2P5",James Bay,48.41526707,-123.3667634,2165001,2016,2022
IMH POOL XIV LP,Non-transient Accomodation,20160202,20221231,"360 DOUGLAS ST
VICTORIA BC  V8V 2P6",James Bay,48.41526707,-123.3667634,2165001,2016,2022
IMH POOL XIV LP,Non-transient Accomodation,20160202,20221231,"415 MICHIGAN ST
VICTORIA BC  V8V 1R8",James Bay,48.41748016,-123.3753394,2136044,2016,2022
IMH POOL XIV LP,Non-transient Accomodation,20160202,20221231,"435 MICHIGAN ST
VICTORIA BC  V8V 1R9",James Bay,48.41717252,-123.3746962,2136045,2016,2022
"JAMES, P L",Non-transient Accomodation,20121128,20221231,"304 BECKLEY AVE
VICTORIA BC  V8V 1J5",James Bay,48.41628797,-123.3790682,2134013,2012,2022
"JEWLAL, DERRICK
GOODFELLOW, DEBORAH",Non-transient Accomodation,20180710,20221231,"426 LUXTON AVE
VICTORIA BC  V8V 1C9",James Bay,48.41377587,-123.3777925,2130049,2018,2022
"JOHNSON, RHONDA A",Non-transient Accomodation,20120104,20221231,"18 DOUGLAS ST
VICTORIA BC  V8V 2N6",James Bay,48.4091557,-123.3696472,2158007,2012,2022
KINGSTON HARBOUR SUITES,Non-transient Accomodation,20131205,20221231,"325 KINGSTON ST
VICTORIA BC  V8V 1V5",James Bay,48.42028318,-123.3763208,2120013,2013,2022
LADY ESSEX,Non-transient Accomodation,20120110,20221231,"270 SIMCOE ST
VICTORIA BC  V8V 1K7",James Bay,48.41815197,-123.3789754,2123014,2012,2022
LADY SIMCOE,Non-transient Accomodation,20121130,20221231,"440 SIMCOE ST
VICTORIA BC  V8V 1L3",James Bay,48.41668056,-123.3756078,2136055,2012,2022
LANTERN PROPERTIES LTD,Non-transient Accomodation,20120118,20221231,"180 CROFT ST
VICTORIA BC  V8V 4R4",James Bay,48.41597199,-123.3763055,2132003,2012,2022
"LANTERN PROPERTIES LTD
GLENCAIRN APARTMENTS",Non-transient Accomodation,20120118,20221231,"477 SUPERIOR ST
VICTORIA BC  V8V 1T5",James Bay,48.41823123,-123.3738304,2137009,2012,2022
LAVINIA DEVELOPMENTS LTD,Non-transient Accomodation,20190709,20221231,"442 SUPERIOR ST
VICTORIA BC  V8V 1T6",James Bay,48.4192059,-123.3745753,2138018,2019,2022
"LONEY, BARRY
LONEY, BRENDA",Non-transient Accomodation,20190606,20221231,"113 MICHIGAN ST
VICTORIA BC  V8V 1R2",James Bay,48.42070362,-123.3815068,000-759-198,2019,2022
LORD ESSEX,Non-transient Accomodation,20120110,20221231,"240 SIMCOE ST
VICTORIA BC  V8V 1K8",James Bay,48.41853344,-123.3797217,2123010,2012,2022
